order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,salesperson
ORD19238,2023-01-04,East,Sports,Cycle,9,6584.4,5.0,56296.62,Ricardo Trevino
ORD19239,2023-08-17,West,Clothing,Jacket,1,1549.75,10.0,1394.77,Jessica Miller
ORD19240,2023-01-11,East,Electronics,Headphones,1,1730.7,10.0,1557.63,Lisa Jones
ORD19241,2024-12-21,East,Electronics,Laptop,17,10235.74,0.0,174007.51,Dan Castillo
ORD19242,2024-10-12,East,Clothing,Dress,5,733.05,10.0,3298.74,Sandra Sandoval
ORD19243,2023-05-06,East,Clothing,Jeans,7,901.34,0.0,6309.35,Lori Kramer
ORD19244,2024-03-08,North,Clothing,T-Shirt,17,522.59,5.0,8439.88,Michael Hull
ORD19245,2023-11-14,Central,Clothing,Shoes,8,1156.79,15.0,7866.18,Melanie Reynolds
ORD19246,2024-11-01,Central,Electronics,Tablet,9,4696.22,5.0,40152.64,David Henry
ORD19247,2023-02-01,Central,Groceries,Rice,15,111.16,20.0,1333.91,Rebecca Mcpherson
ORD19248,2024-07-07,East,Sports,Dumbbells,17,940.54,5.0,15189.73,Amanda Blackburn
ORD19249,2024-06-02,North,Clothing,Jeans,17,938.21,15.0,13557.17,Craig Lane
ORD19250,2023-11-28,North,Electronics,Smartwatch,7,2727.1,15.0,16226.26,Patricia Reese
ORD19251,2024-04-11,North,Clothing,Shoes,11,1113.52,0.0,12248.73,Steven Johnson
ORD19252,2024-12-13,South,Clothing,Jeans,4,1118.38,0.0,4473.54,Linda Hunt
ORD19253,2024-05-14,South,Sports,Cycle,15,6224.29,5.0,88696.1,Caroline Franklin
ORD19254,2023-01-26,West,Furniture,Table,9,4193.49,5.0,35854.36,Brandon Washington
ORD19255,2023-08-20,Central,Electronics,Phone,6,7890.89,15.0,40243.53,Catherine Parks
ORD19256,2024-03-10,North,Clothing,Shoes,1,1154.83,20.0,923.87,Donald Davis
ORD19257,2024-12-01,South,Electronics,Smartwatch,11,2622.29,0.0,28845.24,Anna Phillips
ORD19258,2024-10-14,East,Groceries,Oil,1,152.34,20.0,121.87,Elijah Holland
ORD19259,2024-09-20,Central,Sports,Dumbbells,13,931.46,10.0,10898.03,Victoria Wade
ORD19260,2023-02-05,Central,Electronics,Headphones,2,1832.41,20.0,2931.85,Bridget James
ORD19261,2023-03-24,South,Furniture,Sofa,4,11875.96,10.0,42753.44,Amy Jenkins
ORD19262,2023-02-21,North,Clothing,Jeans,8,1078.47,0.0,8627.8,Sydney Willis
ORD19263,2024-10-25,South,Furniture,Table,13,3400.9,0.0,44211.74,Megan Wagner
ORD19264,2023-11-16,South,Groceries,Oil,19,141.76,20.0,2154.82,Emily Stone
ORD19265,2024-01-27,South,Electronics,Phone,12,6270.82,0.0,75249.79,Matthew Harris
ORD19266,2023-07-01,West,Furniture,Sofa,3,13043.62,15.0,33261.23,Monica Bass
ORD19267,2023-11-10,East,Clothing,Jeans,9,921.61,15.0,7050.35,Barbara Golden
ORD19268,2023-04-20,West,Clothing,Shoes,12,1192.99,10.0,12884.3,Heather Pierce
ORD19269,2023-07-16,West,Clothing,Shoes,1,1117.78,20.0,894.23,Brianna Perkins
ORD19270,2023-06-15,West,Clothing,Jeans,15,1046.02,20.0,12552.19,Angela Wagner
ORD19271,2023-09-09,South,Sports,Yoga Mat,8,452.7,0.0,3621.63,Jennifer Kim
ORD19272,2024-08-03,East,Electronics,Phone,13,7242.48,10.0,84736.97,Patricia Sims
ORD19273,2023-05-18,West,Clothing,T-Shirt,4,459.27,20.0,1469.66,William Wolf
ORD19274,2024-03-24,West,Groceries,Flour,8,83.98,5.0,638.28,Stephanie Moses
ORD19275,2024-10-01,Central,Electronics,Smartwatch,6,3031.11,10.0,16367.98,Dawn Johnson
ORD19276,2024-06-22,Central,Groceries,Pulses,8,119.06,5.0,904.87,Mary Campbell
ORD19277,2023-02-21,North,Furniture,Table,2,3457.76,10.0,6223.96,Nicholas Lowe
ORD19278,2024-09-12,Central,Sports,Yoga Mat,3,442.23,10.0,1194.01,Melissa Evans
ORD19279,2024-09-04,Central,Sports,Yoga Mat,2,361.69,5.0,687.21,Ann Mcdaniel
ORD19280,2024-04-26,Central,Sports,Cricket Bat,2,853.24,20.0,1365.18,Jennifer Kerr
ORD19281,2023-05-20,East,Groceries,Pulses,8,124.98,10.0,899.85,Kristine Campos PhD
ORD19282,2023-12-14,Central,Electronics,Phone,14,7157.0,0.0,100198.06,Robert Evans
ORD19283,2024-06-28,South,Electronics,Phone,7,7386.9,15.0,43952.05,Judith Wong
ORD19284,2024-11-11,East,Clothing,Jacket,14,1620.7,15.0,19286.27,Monique Lee
ORD19285,2024-06-11,East,Sports,Cricket Bat,15,709.91,5.0,10116.15,Melissa Butler
ORD19286,2024-03-10,West,Electronics,Headphones,9,2269.53,20.0,16340.6,Sarah Smith
ORD19287,2023-08-09,West,Groceries,Oil,12,152.53,10.0,1647.37,Cynthia Sanford
ORD19288,2024-04-23,Central,Electronics,Headphones,8,1939.9,15.0,13191.31,Amy Lopez
ORD19289,2023-08-10,North,Furniture,Sofa,14,13870.37,15.0,165057.36,Jason Diaz
ORD19290,2023-11-15,North,Groceries,Rice,13,85.04,20.0,884.4,Pamela Hickman
ORD19291,2023-02-17,North,Electronics,Headphones,1,1956.39,10.0,1760.75,Samuel Norris
ORD19292,2024-03-26,Central,Clothing,Jeans,17,968.1,20.0,13166.19,Shelly Mcgee
ORD19293,2023-09-21,Central,Electronics,Laptop,10,10074.27,20.0,80594.19,Keith Stevens
ORD19294,2024-11-06,East,Furniture,Bed Frame,9,7848.13,0.0,70633.13,Angela Mahoney
ORD19295,2024-10-03,South,Clothing,Jeans,2,976.37,20.0,1562.19,Jorge Brown
ORD19296,2023-12-11,South,Groceries,Oil,16,158.47,,2028.44,Donald Anderson
ORD19297,2024-07-07,Central,Electronics,Smartwatch,15,3014.42,5.0,42955.44,Richard Cox
ORD19298,2024-06-19,East,Sports,Dumbbells,15,972.61,10.0,13130.23,Daniel Bradley
ORD19299,2024-04-12,East,Groceries,Sugar,18,58.51,20.0,842.55,Jared Rivera MD
ORD19300,2023-02-23,South,Groceries,Sugar,17,61.13,15.0,883.34,Terry Freeman
ORD19301,2024-02-07,West,Furniture,Shelf,1,2255.65,5.0,2142.87,Megan Mendoza
ORD19302,2024-05-24,South,Groceries,Sugar,5,62.69,15.0,266.44,Holly Park
ORD19303,2023-12-22,Central,Clothing,Shoes,8,1266.63,10.0,9119.72,Katherine Choi
ORD19304,2023-05-02,South,Clothing,Shoes,16,1373.83,5.0,20882.14,Jeffrey Roberts
ORD19305,2023-12-11,Central,Groceries,Oil,16,140.39,20.0,1797.03,Amber Mitchell
ORD19306,2024-12-09,East,Sports,Football,3,520.08,5.0,1482.22,Brian Conway
ORD19307,2023-12-10,North,Groceries,Rice,8,104.27,0.0,834.16,Ralph Robinson
ORD19308,2024-02-25,East,Furniture,Table,17,3576.93,10.0,54727.09,Chelsey Barrett
ORD19309,2024-04-12,North,Electronics,Tablet,7,5061.79,5.0,33660.92,Beth Scott
ORD19310,2024-12-05,North,Electronics,Smartwatch,20,3358.78,20.0,53740.56,Lindsey Burns
ORD19311,2023-01-12,Central,Furniture,Chair,9,2643.85,0.0,23794.63,Robert Maldonado
ORD19312,2023-11-10,South,Furniture,Shelf,18,1811.73,20.0,26088.94,Timothy Perry
ORD19313,2023-06-15,West,Groceries,Oil,15,129.36,0.0,1940.45,Bradley Taylor
ORD19314,2024-10-13,Central,Electronics,Tablet,13,4686.25,5.0,57875.2,Cassandra Ellis
ORD19315,2023-11-10,South,Electronics,Headphones,8,2167.4,5.0,16472.25,Nathaniel Hobbs
ORD19316,2023-05-19,South,Clothing,Jeans,15,1134.37,15.0,14463.24,Tina Davis
ORD19317,2023-08-11,Central,Electronics,Laptop,2,9594.45,10.0,17270.01,Laura Anderson
ORD19318,2023-10-28,North,Sports,Cricket Bat,4,717.33,15.0,2438.92,Angie Wang
ORD19319,2024-01-21,Central,Sports,Football,1,447.57,0.0,447.57,Daniel Mcdonald
ORD19320,2024-02-27,Central,Furniture,Table,6,3539.67,20.0,16990.44,Jason Evans
ORD19321,2024-08-23,North,Sports,Cricket Bat,6,761.85,15.0,3885.44,Carl Jordan
ORD19322,2024-04-09,West,Furniture,Bed Frame,18,9114.81,15.0,139456.62,Mary Jones
ORD19323,2024-05-25,West,Furniture,Chair,13,2555.13,0.0,33216.66,Curtis Watkins
ORD19324,2023-06-27,East,Clothing,Dress,13,917.44,15.0,10137.72,Judy Lyons
ORD19325,2023-09-03,North,Groceries,Oil,17,171.27,15.0,2474.83,Christopher Hansen
ORD19326,2024-04-08,South,Clothing,Shoes,10,1178.63,0.0,11786.29,Paul Aguirre
ORD19327,2023-12-24,East,Electronics,Laptop,16,10735.39,15.0,146001.25,Heather Cooper
ORD19328,2023-08-27,North,Furniture,Sofa,19,13956.6,20.0,212140.3,Laura Peterson
ORD19329,2023-08-08,West,Furniture,Shelf,1,1842.51,5.0,1750.39,Matthew Young
ORD19330,2024-02-23,North,Groceries,Pulses,3,135.88,10.0,366.87,Peter Evans
ORD19331,2024-08-09,East,Clothing,Dress,15,691.7,15.0,8819.16,Ebony Smith
ORD19332,2023-04-27,North,Electronics,Smartwatch,11,2982.07,15.0,27882.37,Jimmy Bowen
ORD19333,2023-07-10,South,Furniture,Chair,13,2140.77,10.0,25047.01,Tracy Barrett
ORD19334,2024-04-17,East,Groceries,Sugar,16,55.12,20.0,705.54,Sharon Carson
ORD19335,2024-05-08,Central,Electronics,Headphones,10,1873.11,0.0,18731.15,Randy Fisher
ORD19336,2023-06-11,South,Groceries,Oil,8,161.33,10.0,1161.56,Cynthia Reid
ORD19337,2023-08-28,West,Sports,Football,8,504.29,0.0,4034.34,Andrew Cruz
ORD19338,2023-08-18,North,Electronics,Headphones,10,2209.61,5.0,20991.27,Stephanie Noble
ORD19339,2023-07-21,East,Electronics,Laptop,4,8507.15,20.0,27222.89,Eric Bailey
ORD19340,2023-07-17,West,Electronics,Headphones,9,1701.98,10.0,13786.06,Anthony Beck
ORD19341,2024-02-28,South,Groceries,Sugar,20,51.2,5.0,972.82,Samuel Day
ORD19342,2023-02-20,North,Groceries,Oil,20,134.77,0.0,2695.47,Jason Harrington
ORD19343,2023-10-12,North,Electronics,Tablet,4,5278.33,20.0,16890.66,Melissa Poole
ORD19344,2024-10-17,South,Groceries,Pulses,15,123.36,20.0,1480.3,Sherri King
ORD19345,2023-07-20,West,Sports,Yoga Mat,14,415.08,0.0,5811.13,Stephen Graham
ORD19346,2023-04-18,South,Electronics,Phone,5,7384.23,5.0,35075.11,Michelle Jones
ORD19347,2023-06-05,West,Clothing,Jeans,15,944.1,15.0,12037.27,Robert Johnson
ORD19348,2023-10-18,Central,Electronics,Tablet,11,4291.34,0.0,47204.78,Brittany Stevens
ORD19349,2024-01-16,West,Sports,Football,20,484.24,15.0,8232.15,Matthew Banks
ORD19350,2024-09-17,East,Sports,Dumbbells,4,906.0,0.0,3624.01,Scott Fisher
ORD19351,2024-10-13,West,Groceries,Oil,5,126.72,0.0,633.59,Rachel Coleman
ORD19352,2024-10-13,East,Clothing,Jeans,14,1001.44,20.0,11216.07,Jason Romero
ORD19353,2023-09-14,North,Sports,Yoga Mat,13,394.85,0.0,5133.07,Timothy Jones
ORD19354,2023-06-26,East,Groceries,Sugar,1,54.0,0.0,54.0,Michelle Spencer
ORD19355,2023-04-03,East,Electronics,Tablet,3,4779.36,5.0,13621.17,Diana Mcgee
ORD19356,2023-06-23,Central,Electronics,Laptop,12,10509.86,10.0,113506.5,Michelle Diaz
ORD19357,2023-05-09,North,Furniture,Shelf,11,1896.07,0.0,20856.79,Joshua Young
ORD19358,2023-05-25,Central,Sports,Cycle,15,5801.01,0.0,87015.12,Russell Jenkins
ORD19359,2024-06-23,West,Clothing,Jeans,19,1002.45,0.0,19046.46,Christine Burke
ORD19360,2023-12-25,Central,Groceries,Flour,12,70.69,15.0,721.06,Kyle Webb
ORD19361,2024-01-01,East,Clothing,Shoes,6,1232.0,20.0,5913.58,Anthony Sullivan
ORD19362,2023-10-19,Central,Electronics,Laptop,19,10884.12,20.0,165438.57,Christopher White
ORD19363,2024-12-27,East,Electronics,Smartwatch,8,3192.62,10.0,22986.84,Troy Morgan
ORD19364,2024-12-11,Central,Furniture,Bed Frame,8,8491.39,5.0,64534.6,William Moore
ORD19365,2023-03-11,South,Furniture,Chair,18,2426.22,20.0,34937.64,Anthony Hoffman
ORD19366,2023-12-05,Central,Groceries,Oil,4,170.19,15.0,578.65,Ricky Lawrence
ORD19367,2023-06-23,West,Sports,Cycle,4,6329.05,0.0,25316.19,Patrick Medina
ORD19368,2023-10-28,West,Clothing,Jacket,3,1365.11,10.0,3685.81,Emily Mcguire
ORD19369,2023-05-09,South,Electronics,Tablet,9,5013.64,5.0,42866.61,Elizabeth Smith
ORD19370,2024-06-27,East,Electronics,Phone,17,7045.56,10.0,107797.05,Martha Fox
ORD19371,2023-10-21,West,Sports,Football,20,497.25,5.0,9447.76,Molly Evans
ORD19372,2024-06-06,East,Electronics,Smartwatch,2,2671.07,15.0,4540.82,Yolanda Bennett
ORD19373,2024-02-07,Central,Groceries,Pulses,8,131.23,10.0,944.85,Kelly Sanchez
ORD19374,2024-06-06,North,Furniture,Shelf,20,2203.17,15.0,37453.86,Leslie Li
ORD19375,2024-04-20,South,Sports,Cricket Bat,16,827.35,20.0,10590.14,Alyssa Davis
ORD19376,2023-07-16,West,Sports,Football,2,438.55,5.0,833.25,David Sexton
ORD19377,2023-05-18,West,Clothing,Shoes,4,1311.29,10.0,4720.65,Lawrence Mcmillan
ORD19378,2024-01-28,East,Groceries,Pulses,5,121.66,20.0,486.63,Jeffrey Davis
ORD19379,2023-10-11,East,Furniture,Chair,2,2761.46,5.0,5246.78,Alexis Calderon
ORD19380,2023-09-04,South,Groceries,Sugar,11,65.5,5.0,684.45,Jonathon Green
ORD19381,2023-03-21,East,Electronics,Phone,8,6899.75,5.0,52438.09,Travis Gross
ORD19382,2023-06-25,North,Furniture,Chair,7,2638.67,10.0,16623.65,Julia Lewis
ORD19383,2024-05-27,West,Electronics,Headphones,18,2139.49,0.0,38510.86,Reginald Fowler
ORD19384,2023-12-18,West,Electronics,Smartwatch,7,2998.54,20.0,16791.83,Gary Perez
ORD19385,2023-06-27,East,Furniture,Shelf,1,1777.48,0.0,1777.48,Wendy Dunn
ORD19386,2023-05-06,South,Sports,Yoga Mat,19,435.93,5.0,7868.51,Sara Jones
ORD19387,2024-02-03,Central,Electronics,Headphones,6,2109.6,0.0,12657.59,Mr. Shawn Watson
ORD19388,2024-08-15,North,Electronics,Headphones,19,1887.28,10.0,32272.44,Ariana Pena
ORD19389,2023-03-03,West,Electronics,Headphones,11,2187.43,0.0,24061.77,Matthew Bradshaw
ORD19390,2023-10-21,Central,Sports,Yoga Mat,15,421.23,20.0,5054.7,Donald Smith
ORD19391,2023-03-14,North,Electronics,Smartwatch,19,3256.02,5.0,58771.17,Ashley Turner
ORD19392,2023-08-14,West,Furniture,Sofa,15,14841.92,0.0,222628.81,Christina Lane
ORD19393,2024-08-19,Central,Electronics,Tablet,11,4441.1,5.0,46409.53,Megan Dixon
ORD19394,2023-12-19,Central,Clothing,T-Shirt,6,533.66,10.0,2881.78,Gabriel Santiago
ORD19395,2024-02-22,East,Clothing,Jeans,1,882.1,5.0,837.99,Jennifer Williams
ORD19396,2023-06-03,South,Furniture,Sofa,13,13421.32,15.0,148305.57,Keith Hill
ORD19397,2024-04-20,West,Sports,Cricket Bat,1,877.0,10.0,789.3,Daniel Cummings
ORD19398,2023-04-21,West,Groceries,Flour,11,84.07,5.0,878.49,Tonya Gonzalez
ORD19399,2023-10-28,Central,Furniture,Table,20,4255.67,0.0,85113.35,Michael Castillo
ORD19400,2024-06-01,West,Electronics,Headphones,11,2053.97,20.0,18074.93,Elizabeth Robinson
ORD19401,2024-10-20,East,Clothing,T-Shirt,5,534.55,15.0,2271.82,Tony Hunt
ORD19402,2024-01-07,South,Groceries,Sugar,6,56.41,20.0,270.78,Katherine Fuentes
ORD19403,2023-03-26,South,Clothing,T-Shirt,14,539.48,5.0,7175.11,Michael Mccann
ORD19404,2024-04-04,South,Electronics,Tablet,11,5433.22,20.0,47812.31,Paul Howard
ORD19405,2024-08-27,South,Furniture,Shelf,15,2256.48,5.0,32154.86,Vincent Weber
ORD19406,2023-07-04,North,Clothing,Shoes,2,1185.91,5.0,2253.24,David Reid
ORD19407,2023-03-22,South,Groceries,Sugar,11,64.21,0.0,706.31,Edward Dodson
ORD19408,2023-02-20,West,Furniture,Sofa,2,14480.24,20.0,23168.38,Ashley Duran
ORD19409,2023-05-16,West,Clothing,Dress,14,748.84,20.0,8387.04,Jonathan Fernandez
ORD19410,2023-01-03,East,Electronics,Headphones,10,1901.71,5.0,18066.25,Summer Reyes
ORD19411,2024-03-13,Central,Furniture,Sofa,9,11646.64,0.0,104819.73,David Paul
ORD19412,2024-06-04,Central,Electronics,Smartwatch,12,3284.74,10.0,35475.2,Jimmy Mccarty
ORD19413,2024-06-10,West,Electronics,Tablet,19,4322.77,10.0,73919.43,Spencer Williams
ORD19414,2023-10-17,Central,Groceries,Oil,10,129.16,20.0,1033.25,Shirley Rodriguez
ORD19415,2023-07-28,North,Sports,Dumbbells,4,1108.77,15.0,3769.8,Timothy Rojas
ORD19416,2023-05-02,South,Electronics,Headphones,1,1948.35,20.0,1558.68,Alexis Rivera
ORD19417,2024-02-15,East,Electronics,Phone,12,6856.12,15.0,69932.41,Peter Hahn
ORD19418,2023-07-21,East,Clothing,T-Shirt,12,516.88,5.0,5892.38,Jeremy Munoz
ORD19419,2023-06-10,West,Furniture,Sofa,15,12743.43,10.0,172036.27,Gary Rogers
ORD19420,2023-10-08,Central,Groceries,Pulses,11,129.46,20.0,1139.26,Karen Bennett
ORD19421,2024-08-28,East,Groceries,Pulses,12,134.8,0.0,1617.55,Amanda Harris
ORD19422,2023-12-06,North,Clothing,Jacket,16,1608.58,5.0,24450.42,Connor Lawrence
ORD19423,2024-04-01,North,Clothing,T-Shirt,7,543.62,0.0,3805.37,Paul Ramos
ORD19424,2023-03-04,East,Furniture,Sofa,6,12001.66,20.0,57607.98,Mary Torres
ORD19425,2023-05-11,South,Clothing,T-Shirt,16,512.22,20.0,6556.4,Melissa Barton
ORD19426,2023-04-10,West,Groceries,Flour,16,68.83,20.0,880.99,Randall Vasquez
ORD19427,2023-10-21,East,Sports,Cricket Bat,8,850.7,0.0,6805.6,Matthew Holloway
ORD19428,2023-11-08,Central,Groceries,Rice,7,111.57,0.0,781.0,David Barrera
ORD19429,2023-12-24,North,Clothing,Shoes,12,1376.02,5.0,15686.63,Christopher Johnson
ORD19430,2023-02-16,West,Sports,Football,12,549.53,15.0,5605.16,Jessica Huang
ORD19431,2024-09-08,North,Clothing,Jeans,12,1008.58,15.0,10287.51,Laura Bright
ORD19432,2023-02-17,West,Electronics,Headphones,7,1719.79,5.0,11436.58,Tamara Lam
ORD19433,2024-03-01,East,Groceries,Flour,7,83.14,10.0,523.79,Dennis Bates
ORD19434,2024-06-20,Central,Furniture,Bed Frame,3,8547.2,15.0,21795.35,Vincent Smith
ORD19435,2023-03-17,North,Clothing,Jeans,18,1116.68,5.0,19095.27,Gregory Graham
ORD19436,2023-10-03,Central,Groceries,Rice,15,98.1,0.0,1471.56,Susan Nunez
ORD19437,2024-08-13,West,Groceries,Oil,4,147.06,10.0,529.41,Pamela Rogers
ORD19438,2024-11-03,West,Groceries,Flour,13,77.5,5.0,957.17,Danny Moss
ORD19439,2024-12-12,West,Sports,Yoga Mat,10,352.12,15.0,2993.03,Amanda Martinez
ORD19440,2024-08-18,North,Furniture,Table,20,4032.49,10.0,72584.85,Nancy Rios
ORD19441,2023-09-06,Central,Clothing,Jeans,17,1137.89,0.0,19344.17,Ian Watson
ORD19442,2024-09-11,South,Furniture,Sofa,9,12284.82,5.0,105035.24,Erika Johnson
ORD19443,2024-01-28,Central,Sports,Yoga Mat,4,422.69,10.0,1521.7,Dale Fisher
ORD19444,2023-02-05,West,Electronics,Phone,9,6854.91,10.0,55524.8,Ivan Myers
ORD19445,2024-12-09,South,Furniture,Chair,12,2447.87,10.0,26437.01,Seth Reyes
ORD19446,2023-10-14,East,Electronics,Phone,8,7058.09,5.0,53641.51,Richard Robertson
ORD19447,2024-10-05,West,Electronics,Phone,15,6338.65,20.0,76063.85,Emma Taylor
ORD19448,2023-08-03,South,Clothing,Jeans,2,1028.69,0.0,2057.37,Sheila Patterson
ORD19449,2023-11-04,East,Groceries,Rice,5,88.79,15.0,377.34,Amber Chambers
ORD19450,2024-03-25,West,Groceries,Flour,3,69.21,20.0,166.11,Anne Martin
ORD19451,2023-03-07,North,Furniture,Table,4,4071.41,20.0,13028.51,Mr. Adrian Taylor
ORD19452,2024-10-10,North,Clothing,Jeans,12,996.28,5.0,11357.54,Debra Jackson
ORD19453,2023-02-10,South,Groceries,Sugar,9,64.78,10.0,524.74,Elizabeth Gonzalez
ORD19454,2024-11-18,West,Sports,Football,9,502.07,0.0,4518.66,Richard Brown
ORD19455,2024-08-10,South,Clothing,T-Shirt,5,512.84,15.0,2179.58,Kelly Davis
ORD19456,2024-11-05,West,Groceries,Flour,18,74.67,20.0,1075.21,Laura Tucker
ORD19457,2024-12-27,Central,Electronics,Headphones,18,2187.0,15.0,33461.06,Bryan Wilcox
ORD19458,2024-12-27,North,Clothing,Shoes,6,1360.39,0.0,8162.31,Jennifer Barnes
ORD19459,2024-02-03,North,Clothing,Dress,4,689.1,20.0,2205.11,Mrs. Katelyn Stein
ORD19460,2023-08-18,West,Electronics,Laptop,10,8560.46,15.0,72763.9,Cameron Johnson
ORD19461,2023-05-24,North,Clothing,Shoes,12,1157.02,15.0,11801.64,Renee Church
ORD19462,2023-08-21,North,Clothing,T-Shirt,19,551.35,0.0,10475.71,Jennifer Armstrong
ORD19463,2024-02-03,North,Sports,Football,5,510.81,20.0,2043.23,Daniel Moreno
ORD19464,2024-02-03,West,Sports,Dumbbells,16,979.3,10.0,14101.94,Robert Anderson
ORD19465,2024-07-22,Central,Sports,Cricket Bat,18,760.24,20.0,10947.4,Kelly Gibson PhD
ORD19466,2024-11-11,North,Groceries,Flour,9,82.93,10.0,671.72,Christopher Flowers
ORD19467,2024-12-17,West,Furniture,Shelf,10,2210.2,5.0,20996.87,Jeremy Ward
ORD19468,2023-06-16,West,Groceries,Flour,6,77.03,5.0,439.07,Mikayla Williams
ORD19469,2023-04-27,East,Sports,Dumbbells,11,959.69,10.0,9500.98,Kevin Hunter
ORD19470,2023-09-13,Central,Electronics,Headphones,6,1752.3,5.0,9988.09,Mr. James Mann
ORD19471,2024-07-07,East,Electronics,Smartwatch,1,3311.6,15.0,2814.86,Luis Blevins
ORD19472,2024-11-16,West,Furniture,Shelf,14,2146.92,20.0,24045.48,Tamara Chandler
ORD19473,2024-05-06,West,Electronics,Laptop,13,10013.58,20.0,104141.28,Brian Martinez
ORD19474,2024-03-06,Central,Clothing,Jacket,6,1366.79,20.0,6560.59,Chris Miller
ORD19475,2023-01-26,South,Groceries,Sugar,11,52.55,0.0,578.07,Gary Flores
ORD19476,2023-08-04,Central,Sports,Football,11,504.11,15.0,4713.47,Daniel Lee
ORD19477,2024-02-24,Central,Clothing,T-Shirt,1,530.31,10.0,477.28,Michael Pruitt
ORD19478,2024-03-15,North,Sports,Yoga Mat,4,380.68,10.0,1370.45,Joan Johnson
ORD19479,2024-12-21,South,Clothing,T-Shirt,5,494.84,15.0,2103.07,Leah Sparks
ORD19480,2023-01-26,South,Clothing,Jeans,14,877.67,20.0,9829.91,Amanda Jones
ORD19481,2024-10-25,East,Sports,Cycle,5,6203.44,15.0,26364.62,Krystal Gonzalez
ORD19482,2023-03-06,South,Groceries,Rice,8,103.01,10.0,741.67,Alexis Armstrong
ORD19483,2024-11-26,Central,Furniture,Shelf,12,2057.46,5.0,23455.0,Mr. Christopher Johnson Jr.
ORD19484,2024-05-03,West,Clothing,Dress,2,787.11,20.0,1259.37,Alexandra Reyes
ORD19485,2024-02-07,Central,Groceries,Pulses,11,112.69,0.0,1239.62,Joshua Clark
ORD19486,2024-11-28,North,Sports,Cricket Bat,16,834.01,0.0,13344.16,Brandy Fernandez
ORD19487,2023-05-13,East,Furniture,Table,11,4552.28,10.0,45067.56,Dr. Anthony Thomas DVM
ORD19488,2023-10-16,North,Groceries,Pulses,7,109.87,10.0,692.18,Robert Odom
ORD19489,2024-09-19,Central,Sports,Dumbbells,7,1001.33,10.0,6308.41,Kenneth Mata
ORD19490,2024-09-16,Central,Furniture,Chair,15,2472.48,5.0,35232.78,Emily White
ORD19491,2023-09-15,North,Sports,Football,20,554.72,15.0,9430.32,Michael Hall
ORD19492,2024-01-17,West,Furniture,Chair,13,2816.14,0.0,36609.78,Rodney Smith
ORD19493,2024-02-17,East,Groceries,Pulses,8,116.57,20.0,746.07,Kim Nunez
ORD19494,2024-03-13,East,Sports,Yoga Mat,12,358.46,0.0,4301.53,Megan Phillips
ORD19495,2023-12-17,South,Clothing,T-Shirt,4,534.2,0.0,2136.8,Stephanie Jones
ORD19496,2024-05-21,South,Groceries,Flour,5,69.14,0.0,345.68,Veronica Newton
ORD19497,2024-10-18,North,Electronics,Tablet,14,4618.2,5.0,61422.1,Derrick Thomas
ORD19498,2024-11-19,North,Sports,Cycle,5,5887.07,15.0,25020.07,Heather Hendricks
ORD19499,2023-08-23,East,Electronics,Headphones,13,2071.96,0.0,26935.44,Elizabeth Cook
ORD19500,2023-08-13,South,Clothing,Jeans,4,1028.8,5.0,3909.43,Julie Harvey
ORD19501,2024-09-21,South,Groceries,Pulses,11,133.97,10.0,1326.28,Paul Robinson
ORD19502,2023-07-02,East,Sports,Yoga Mat,19,384.76,20.0,5848.35,Jessica Woods
ORD19503,2023-03-06,West,Furniture,Sofa,19,11206.21,20.0,170334.39,Jennifer Crawford
ORD19504,2024-03-01,East,Sports,Cricket Bat,18,866.97,10.0,14044.97,Erica Hernandez
ORD19505,2023-01-09,West,Sports,Dumbbells,1,980.35,10.0,882.32,Amy Anderson
ORD19506,2024-12-02,West,Electronics,Laptop,19,9879.52,10.0,168939.77,George Hill
ORD19507,2024-06-23,South,Sports,Cycle,9,5563.97,20.0,40060.59,Maria Reynolds
ORD19508,2023-10-13,Central,Furniture,Sofa,8,12037.24,20.0,77038.36,Robert Gibson
ORD19509,2023-07-22,Central,Furniture,Sofa,1,11538.32,0.0,11538.32,Brenda Turner
ORD19510,2024-05-22,East,Sports,Dumbbells,12,909.5,15.0,9276.87,Benjamin Briggs
ORD19511,2024-10-09,South,Groceries,Flour,5,83.42,15.0,354.53,Amanda Jackson
ORD19512,2023-05-10,South,Clothing,Jeans,5,1012.7,5.0,4810.35,Christine Thomas
ORD19513,2024-04-26,West,Sports,Cricket Bat,11,723.96,20.0,6370.84,Angel Wallace
ORD19514,2024-08-13,Central,Groceries,Flour,8,89.42,0.0,715.37,Carolyn Leon
ORD19515,2024-10-08,South,Electronics,Phone,13,7105.74,20.0,73899.68,Dylan Johnson
ORD19516,2024-07-20,Central,Clothing,Shoes,3,1250.8,5.0,3564.77,Melanie Rowe
ORD19517,2023-02-11,North,Furniture,Shelf,15,1790.1,5.0,25508.87,Jennifer Browning
ORD19518,2024-08-26,South,Clothing,Jacket,17,1327.33,10.0,20308.09,Cindy Smith
ORD19519,2023-07-17,North,Clothing,Jacket,13,1658.94,20.0,17252.98,Joshua Kelly
ORD19520,2024-09-25,West,Groceries,Rice,12,92.22,0.0,1106.65,Ashley Conley
ORD19521,2023-11-02,North,Electronics,Smartwatch,20,3268.55,15.0,55565.38,Albert Morris
